ACM.x[0],ACM.x[1],ACM.x[2],ACM.x[3],ACM.Tem,CTRL.uMs_cmd,CTRL.uTs_cmd,CTRL.iMs_cmd,CTRL.iMs,CTRL.iTs_cmd,CTRL.iTs,ob.psi_mu_al,ob.tajima.omg*RAD_PER_SEC_2_RPM,ACM.rpm
-6.77724,4.39986,-0.335258,-0.360603,-7.83796,0.628701,-37.9497,1.11557,1.11615,-8,-8.00269,-0.418114,3.51636,1.95977
-6.62672,4.62384,-0.347693,-0.349506,-7.84751,0.590224,-38.1054,1.11557,1.11662,-8,-8.00286,-0.42871,2.16886,0.487808
-6.46692,4.84514,-0.359879,-0.33786,-7.85716,0.551572,-38.2617,1.11557,1.1171,-8,-8.003,-0.438942,0.816042,-0.985952
-6.29776,5.06335,-0.371788,-0.325663,-7.86688,0.512761,-38.4185,1.11557,1.11757,-8,-8.00311,-0.448782,-0.542372,-2.46153
-6.11918,5.278,-0.383392,-0.312917,-7.87667,0.473809,-38.5758,1.11557,1.11805,-8,-8.0032,-0.458203,-1.90664,-3.93894
-5.93115,5.48863,-0.394662,-0.299622,-7.88651,0.434731,-38.7337,1.11557,1.11853,-8,-8.00326,-0.467174,-3.277,-5.41819
-5.73364,5.69477,-0.405569,-0.285783,-7.8964,0.395547,-38.8921,1.11557,1.119,-8,-8.00329,-0.475667,-4.65369,-6.89929
-5.52667,5.89594,-0.416084,-0.271403,-7.90632,0.356273,-39.0511,1.11557,1.11947,-8,-8.0033,-0.483652,-6.03693,-8.38226
-5.31026,6.09163,-0.426177,-0.256489,-7.91627,0.316927,-39.2106,1.11557,1.11994,-8,-8.00327,-0.491098,-7.42692,-9.86708
-5.08447,6.28134,-0.435816,-0.241048,-7.92621,0.277525,-39.3707,1.11557,1.12041,-8,-8.00323,-0.497977,-8.82386,-11.3538
-4.84937,6.46455,-0.444971,-0.225089,-7.93616,0.238087,-39.5313,1.11557,1.12086,-8,-8.00316,-0.504258,-10.2279,-12.8423
-4.60507,6.64075,-0.453611,-0.208624,-7.94609,0.198628,-39.6924,1.11557,1.12131,-8,-8.00306,-0.509911,-11.6393,-14.3328
-4.35171,6.80939,-0.461705,-0.191665,-7.956,0.159167,-39.8542,1.11557,1.12176,-8,-8.00294,-0.514907,-13.058,-15.8251
-4.08943,6.96996,-0.469221,-0.174226,-7.96587,0.119719,-40.0164,1.11557,1.12219,-8,-8.0028,-0.519217,-14.4844,-17.3192
-3.81845,7.1219,-0.476127,-0.156324,-7.97569,0.0803028,-40.1792,1.11557,1.12261,-8,-8.00263,-0.52281,-15.9184,-18.8152
-3.53896,7.26468,-0.482393,-0.137977,-7.98545,0.0409341,-40.3426,1.11557,1.12302,-8,-8.00244,-0.525659,-17.3602,-20.313
-3.25124,7.39775,-0.487987,-0.119205,-7.99515,0.00162955,-40.5064,1.11557,1.12342,-8,-8.00223,-0.527735,-18.8098,-21.8127
-2.95555,7.52057,-0.492879,-0.100031,-8.00476,-0.0375947,-40.6708,1.11557,1.12381,-8,-8.002,-0.529011,-20.2674,-23.3141
-2.65223,7.63261,-0.497037,-0.080479,-8.01428,-0.0767229,-40.8357,1.11557,1.12418,-8,-8.00175,-0.529461,-21.733,-24.8174
-2.34163,7.73332,-0.500433,-0.0605747,-8.0237,-0.115739,-41.0011,1.11557,1.12454,-8,-8.00148,-0.529059,-23.2066,-26.3224
-2.02412,7.82218,-0.503036,-0.0403468,-8.03301,-0.154629,-41.167,1.11557,1.12488,-8,-8.00119,-0.527781,-24.6883,-27.8292
-1.70014,7.89866,-0.504819,-0.0198258,-8.0422,-0.193377,-41.3334,1.11557,1.12521,-8,-8.00088,-0.525602,-26.178,-29.3378
-1.37015,7.96225,-0.505753,0.00095576,-8.05126,-0.231969,-41.5003,1.11557,1.12552,-8,-8.00056,-0.522502,-27.6758,-30.848
-1.03463,8.01246,-0.505814,0.0219631,-8.06018,-0.270391,-41.6676,1.11557,1.12581,-8,-8.00022,-0.51846,-29.1816,-32.36
-0.694113,8.0488,-0.504974,0.0431593,-8.06895,-0.30863,-41.8354,1.11557,1.12609,-8,-7.99987,-0.513457,-30.6953,-33.8736
-0.349175,8.07079,-0.50321,0.0645054,-8.07756,-0.346672,-42.0036,1.11557,1.12635,-8,-7.9995,-0.507476,-32.217,-35.3888
-0.000415611,8.07799,-0.5005,0.0859605,-8.08601,-0.384506,-42.1722,1.11557,1.12658,-8,-7.99912,-0.500502,-33.7466,-36.9056
0.351525,8.06998,-0.496824,0.107481,-8.09428,-0.422119,-42.3412,1.11557,1.1268,-8,-7.99873,-0.492522,-35.2839,-38.424
0.705971,8.04635,-0.492161,0.129023,-8.10237,-0.459499,-42.5107,1.11557,1.127,-8,-7.99833,-0.483526,-36.8288,-39.9439
1.06221,8.00673,-0.486495,0.150538,-8.11027,-0.496637,-42.6804,1.11557,1.12717,-8,-7.99792,-0.473505,-38.3813,-41.4654
1.41949,7.95076,-0.479811,0.171977,-8.11798,-0.533522,-42.8506,1.11557,1.12733,-8,-7.9975,-0.462453,-39.9413,-42.9883
1.77704,7.87814,-0.472097,0.193291,-8.12548,-0.570144,-43.0211,1.11557,1.12746,-8,-7.99707,-0.450367,-41.5085,-44.5126
2.13404,7.7886,-0.463343,0.214425,-8.13276,-0.606494,-43.1919,1.11557,1.12758,-8,-7.99664,-0.437247,-43.0828,-46.0383
2.48965,7.68188,-0.45354,0.235326,-8.13983,-0.642564,-43.363,1.11557,1.12767,-8,-7.99621,-0.423096,-44.664,-47.5654
2.84298,7.55779,-0.442684,0.255938,-8.14668,-0.678347,-43.5344,1.11557,1.12774,-8,-7.99577,-0.40792,-46.2519,-49.0937
3.19313,7.41617,-0.430773,0.276204,-8.15329,-0.713835,-43.706,1.11557,1.12779,-8,-7.99533,-0.391729,-47.8465,-50.6234
3.53917,7.25692,-0.417809,0.296065,-8.15967,-0.749023,-43.8779,1.11557,1.12781,-8,-7.99488,-0.374534,-49.4473,-52.1542
3.88014,7.07998,-0.403796,0.315461,-8.16581,-0.783904,-44.05,1.11557,1.12782,-8,-7.99444,-0.356352,-51.0543,-53.6862
4.21506,6.88533,-0.388742,0.334333,-8.17171,-0.818473,-44.2223,1.11557,1.1278,-8,-7.994,-0.337203,-52.6671,-55.2194
4.54292,6.67302,-0.372659,0.352618,-8.17735,-0.852728,-44.3948,1.11557,1.12776,-8,-7.99356,-0.31711,-54.2855,-56.7536
4.86271,6.44316,-0.35556,0.370254,-8.18274,-0.886663,-44.5674,1.11557,1.1277,-8,-7.99312,-0.296102,-55.9093,-58.2889
5.17338,6.19591,-0.337467,0.387179,-8.18787,-0.920277,-44.7402,1.11557,1.12761,-8,-7.99269,-0.274209,-57.5382,-59.8251
5.4739,5.93149,-0.3184,0.403329,-8.19274,-0.953567,-44.9131,1.11557,1.12751,-8,-7.99227,-0.251468,-59.1719,-61.3623
5.76321,5.65019,-0.298387,0.418644,-8.19735,-0.986532,-45.0861,1.11557,1.12738,-8,-7.99185,-0.227918,-60.8101,-62.9004
6.04025,5.35236,-0.277458,0.433059,-8.20169,-1.01917,-45.2591,1.11557,1.12723,-8,-7.99144,-0.203602,-62.4525,-64.4393
6.30395,5.03843,-0.25565,0.446514,-8.20575,-1.05149,-45.4322,1.11557,1.12707,-8,-7.99104,-0.178569,-64.0988,-65.979
6.55327,4.70888,-0.233001,0.458946,-8.20955,-1.08348,-45.6053,1.11557,1.12688,-8,-7.99064,-0.152872,-65.7488,-67.5195
6.78716,4.36427,-0.209554,0.470297,-8.21307,-1.11514,-45.7785,1.11557,1.12667,-8,-7.99026,-0.126565,-67.402,-69.0606
7.00457,4.00525,-0.185359,0.480507,-8.21632,-1.14649,-45.9516,1.11557,1.12644,-8,-7.9899,-0.0997115,-69.0582,-70.6024
7.20449,3.63252,-0.160466,0.48952,-8.21929,-1.17752,-46.1246,1.11557,1.1262,-8,-7.98954,-0.0723747,-70.7169,-72.1447
7.38592,3.24686,-0.134934,0.497281,-8.22198,-1.20824,-46.2976,1.11557,1.12593,-8,-7.9892,-0.0446239,-72.378,-73.6876
7.54789,2.84912,-0.108822,0.503736,-8.22439,-1.23865,-46.4706,1.11557,1.12565,-8,-7.98888,-0.0165319,-74.041,-75.231
7.68946,2.44023,-0.0821973,0.508837,-8.22653,-1.26875,-46.6434,1.11557,1.12535,-8,-7.98857,0.0118244,-75.7056,-76.7748
7.80974,2.0212,-0.055128,0.512535,-8.22839,-1.29856,-46.816,1.11557,1.12504,-8,-7.98828,0.0403643,-77.3714,-78.3189
7.90786,1.5931,-0.0276882,0.514788,-8.22997,-1.32807,-46.9886,1.11557,1.1247,-8,-7.98801,0.0690038,-79.0381,-79.8634
7.98302,1.15707,4.41464e-005,0.515555,-8.23127,-1.3573,-47.1609,1.11557,1.12436,-8,-7.98775,0.0976552,-80.7053,-81.4082
8.03447,0.714338,0.0279876,0.5148,-8.2323,-1.38625,-47.3331,1.11557,1.124,-8,-7.98752,0.126228,-82.3726,-82.9532
8.06151,0.266187,0.0560568,0.512491,-8.23306,-1.41494,-47.5051,1.11557,1.12362,-8,-7.98731,0.154627,-84.0398,-84.4983
8.06352,-0.186029,0.0841629,0.508601,-8.23354,-1.44337,-47.6768,1.11557,1.12324,-8,-7.98711,0.182758,-85.7064,-86.0436
8.03994,-0.640897,0.112214,0.503109,-8.23376,-1.47154,-47.8483,1.11557,1.12284,-8,-7.98694,0.210521,-87.3721,-87.5889
7.9903,-1.09694,0.140114,0.495996,-8.23371,-1.49948,-48.0195,1.11557,1.12243,-8,-7.98679,0.237814,-89.0365,-89.1342
7.9142,-1.55262,0.167766,0.487253,-8.23339,-1.52719,-48.1904,1.11557,1.12201,-8,-7.98667,0.264536,-90.6993,-90.6795
7.81135,-2.00637,0.19507,0.476873,-8.23281,-1.55468,-48.3611,1.11557,1.12158,-8,-7.98657,0.290582,-92.3601,-92.2248
7.68153,-2.45654,0.221922,0.464859,-8.23198,-1.58197,-48.5314,1.11557,1.12114,-8,-7.98649,0.315847,-94.0186,-93.7698
7.52464,-2.90147,0.248219,0.451216,-8.23089,-1.60906,-48.7014,1.11557,1.1207,-8,-7.98643,0.340225,-95.6744,-95.3148
7.34067,-3.33944,0.273856,0.435961,-8.22955,-1.63597,-48.871,1.11557,1.12025,-8,-7.9864,0.363612,-97.3271,-96.8594
7.12974,-3.76872,0.298724,0.419114,-8.22796,-1.66272,-49.0402,1.11557,1.11979,-8,-7.9864,0.385902,-98.9765,-98.4038
6.89205,-4.18754,0.322719,0.400703,-8.22613,-1.68931,-49.2091,1.11557,1.11933,-8,-7.98642,0.40699,-100.622,-99.9479
6.62794,-4.59412,0.345733,0.380765,-8.22406,-1.71576,-49.3776,1.11557,1.11887,-8,-7.98647,0.426774,-102.264,-101.492
6.33788,-4.98668,0.367659,0.359344,-8.22176,-1.74208,-49.5457,1.11557,1.11841,-8,-7.98654,0.445154,-103.901,-103.035
6.02246,-5.36343,0.388393,0.33649,-8.21923,-1.76829,-49.7133,1.11557,1.11794,-8,-7.98664,0.462031,-105.534,-104.578
5.68237,-5.7226,0.407831,0.312262,-8.21648,-1.79441,-49.8806,1.11557,1.11747,-8,-7.98677,0.47731,-107.161,-106.12
5.31847,-6.06241,0.425871,0.286728,-8.21352,-1.82044,-50.0474,1.11557,1.11701,-8,-7.98692,0.4909,-108.784,-107.662
4.93172,-6.38114,0.442414,0.259962,-8.21034,-1.84641,-50.2137,1.11557,1.11654,-8,-7.9871,0.502714,-110.401,-109.203
4.52323,-6.67709,0.457366,0.232047,-8.20695,-1.87232,-50.3796,1.11557,1.11608,-8,-7.9873,0.512671,-112.012,-110.744
4.09424,-6.9486,0.470635,0.203073,-8.20337,-1.8982,-50.545,1.11557,1.11562,-8,-7.98753,0.520695,-113.616,-112.284
3.64611,-7.19409,0.482135,0.173138,-8.1996,-1.92407,-50.7099,1.11557,1.11517,-8,-7.98779,0.526715,-115.215,-113.823
3.18034,-7.41202,0.491783,0.142347,-8.19564,-1.94993,-50.8744,1.11557,1.11473,-8,-7.98807,0.530668,-116.807,-115.362
2.69856,-7.60095,0.499505,0.110812,-8.1915,-1.9758,-51.0383,1.11557,1.11429,-8,-7.98838,0.532499,-118.392,-116.899
2.20252,-7.75951,0.505232,0.0786542,-8.18718,-2.0017,-51.2018,1.11557,1.11385,-8,-7.98871,0.53216,-119.97,-118.436
1.69409,-7.88644,0.508902,0.0459983,-8.1827,-2.02764,-51.3648,1.11557,1.11343,-8,-7.98906,0.529613,-121.54,-119.973
1.17526,-7.9806,0.510461,0.0129771,-8.17807,-2.05365,-51.5273,1.11557,1.11302,-8,-7.98945,0.524827,-123.103,-121.508
0.648138,-8.04094,0.509863,-0.0202714,-8.17328,-2.07974,-51.6892,1.11557,1.11262,-8,-7.98985,0.517784,-124.659,-123.042
0.114916,-8.06658,0.507071,-0.0536038,-8.16834,-2.10591,-51.8507,1.11557,1.11223,-8,-7.99028,0.508472,-126.206,-124.576
-0.422098,-8.05675,0.50206,-0.0868719,-8.16327,-2.1322,-52.0117,1.11557,1.11185,-8,-7.99073,0.496894,-127.746,-126.108
-0.960516,-8.01084,0.49481,-0.119923,-8.15807,-2.15862,-52.1722,1.11557,1.11149,-8,-7.9912,0.483061,-129.277,-127.64
-1.49787,-7.92842,0.485317,-0.152603,-8.15275,-2.18517,-52.3321,1.11557,1.11114,-8,-7.9917,0.466997,-130.8,-129.171
-2.03162,-7.80919,0.473585,-0.184752,-8.14732,-2.21188,-52.4916,1.11557,1.11081,-8,-7.99222,0.448738,-132.315,-130.7
-2.55917,-7.65307,0.459629,-0.216209,-8.14178,-2.23876,-52.6506,1.11557,1.11049,-8,-7.99275,0.428331,-133.82,-132.229
-3.07789,-7.46015,0.443477,-0.246814,-8.13614,-2.26584,-52.8091,1.11557,1.11019,-8,-7.99331,0.405836,-135.318,-133.756
-3.5851,-7.23069,0.425169,-0.276404,-8.13041,-2.29311,-52.9671,1.11557,1.10991,-8,-7.99388,0.381326,-136.806,-135.283
-4.07812,-6.96518,0.404758,-0.304818,-8.1246,-2.3206,-53.1246,1.11557,1.10965,-8,-7.99448,0.354887,-138.286,-136.808
-4.55424,-6.6643,0.382308,-0.331896,-8.11871,-2.34832,-53.2817,1.11557,1.1094,-8,-7.99509,0.326615,-139.757,-138.333
-5.0108,-6.32894,0.357897,-0.357481,-8.11276,-2.37628,-53.4383,1.11557,1.10918,-8,-7.99571,0.296621,-141.219,-139.856
-5.44513,-5.9602,0.331615,-0.38142,-8.10675,-2.40451,-53.5944,1.11557,1.10898,-8,-7.99635,0.265027,-142.672,-141.378
-5.85463,-5.55939,0.303564,-0.403563,-8.10069,-2.433,-53.7501,1.11557,1.1088,-8,-7.99701,0.231969,-144.116,-142.899
-6.23676,-5.12804,0.27386,-0.423766,-8.09458,-2.46178,-53.9054,1.11557,1.10864,-8,-7.99767,0.197592,-145.551,-144.419
-6.58904,-4.66788,0.24263,-0.441894,-8.08844,-2.49086,-54.0602,1.11557,1.1085,-8,-7.99835,0.162054,-146.978,-145.937
-6.90911,-4.18086,0.210013,-0.457816,-8.08228,-2.52024,-54.2146,1.11557,1.10838,-8,-7.99904,0.125524,-148.395,-147.455
-7.19472,-3.66912,0.176162,-0.471413,-8.0761,-2.54994,-54.3686,1.11557,1.10829,-8,-7.99975,0.0881807,-149.804,-148.971
-7.44374,-3.13503,0.141238,-0.482575,-8.0699,-2.57998,-54.5223,1.11557,1.10823,-8,-8.00045,0.0502119,-151.204,-150.486
-7.65421,-2.58112,0.105415,-0.491202,-8.0637,-2.61035,-54.6755,1.11557,1.10818,-8,-8.00117,0.0118147,-152.595,-152
-7.82433,-2.01012,0.0688738,-0.497207,-8.05751,-2.64107,-54.8284,1.11557,1.10817,-8,-8.0019,-0.0268064,-153.978,-153.513
-7.95248,-1.42494,0.0318074,-0.500515,-8.05133,-2.67216,-54.9809,1.11557,1.10817,-8,-8.00262,-0.0654398,-155.353,-155.025
-8.03726,-0.828637,-0.00558471,-0.501067,-8.04517,-2.70361,-55.1331,1.11557,1.1082,-8,-8.00336,-0.103868,-156.719,-156.535
-8.07749,-0.224428,-0.0430953,-0.498817,-8.03903,-2.73544,-55.285,1.11557,1.10826,-8,-8.00409,-0.141871,-158.077,-158.044
-8.0722,0.384341,-0.0805112,-0.493734,-8.03293,-2.76765,-55.4366,1.11557,1.10834,-8,-8.00483,-0.179222,-159.427,-159.553
-8.02071,0.994207,-0.117614,-0.485805,-8.02687,-2.80026,-55.5879,1.11557,1.10845,-8,-8.00557,-0.215695,-160.769,-161.06
-7.92258,1.60161,-0.154182,-0.475034,-8.02087,-2.83326,-55.7389,1.11557,1.10859,-8,-8.00631,-0.251063,-162.103,-162.566
-7.77764,2.20291,-0.189991,-0.461441,-8.01491,-2.86666,-55.8897,1.11557,1.10875,-8,-8.00705,-0.285099,-163.43,-164.07
-7.58604,2.7944,-0.224815,-0.445066,-8.00902,-2.90047,-56.0403,1.11557,1.10893,-8,-8.00778,-0.31758,-164.75,-165.574
-7.34819,3.37237,-0.25843,-0.425966,-8.0032,-2.93469,-56.1906,1.11557,1.10914,-8,-8.00851,-0.348286,-166.062,-167.077
-7.06484,3.93306,-0.290612,-0.404218,-7.99746,-2.96932,-56.3408,1.11557,1.10938,-8,-8.00923,-0.377003,-167.368,-168.578
-6.73702,4.47276,-0.321142,-0.379917,-7.9918,-3.00438,-56.4908,1.11557,1.10964,-8,-8.00995,-0.403524,-168.668,-170.079
-6.36609,4.98777,-0.349807,-0.353177,-7.98623,-3.03985,-56.6406,1.11557,1.10993,-8,-8.01066,-0.427653,-169.961,-171.578
-5.95372,5.47449,-0.376398,-0.324131,-7.98075,-3.07574,-56.7903,1.11557,1.11024,-8,-8.01135,-0.449201,-171.248,-173.076
-5.50191,5.92938,-0.400717,-0.292931,-7.97538,-3.11206,-56.9399,1.11557,1.11058,-8,-8.01204,-0.467995,-172.529,-174.574
-5.01296,6.34905,-0.422576,-0.259746,-7.97011,-3.1488,-57.0894,1.11557,1.11095,-8,-8.01272,-0.483874,-173.805,-176.07
-4.48947,6.73026,-0.441797,-0.224762,-7.96495,-3.18596,-57.2388,1.11557,1.11133,-8,-8.01339,-0.496694,-175.075,-177.566
-3.93434,7.06993,-0.458218,-0.188184,-7.95991,-3.22354,-57.3882,1.11557,1.11174,-8,-8.01404,-0.506326,-176.341,-179.06
-3.35078,7.36521,-0.471691,-0.150231,-7.955,-3.26154,-57.5375,1.11557,1.11218,-8,-8.01467,-0.512662,-177.602,-180.553
-2.74225,7.61348,-0.482084,-0.111136,-7.95021,-3.29995,-57.6868,1.11557,1.11263,-8,-8.01529,-0.515614,-178.859,-182.046
-2.11248,7.81237,-0.489285,-0.071148,-7.94556,-3.33878,-57.8362,1.11557,1.11311,-8,-8.0159,-0.515113,-180.112,-183.538
-1.46542,7.95982,-0.4932,-0.0305257,-7.94104,-3.37801,-57.9856,1.11557,1.11361,-8,-8.01648,-0.511115,-181.361,-185.028
-0.805267,8.05406,-0.493757,0.01046,-7.93666,-3.41765,-58.135,1.11557,1.11414,-8,-8.01705,-0.5036,-182.607,-186.518
-0.136391,8.09368,-0.490907,0.05153,-7.93243,-3.45769,-58.2845,1.11557,1.11468,-8,-8.01759,-0.49257,-183.85,-188.008
0.536664,8.07761,-0.484622,0.0923977,-7.92835,-3.49811,-58.4341,1.11557,1.11524,-8,-8.01812,-0.478054,-185.091,-189.496
1.20922,8.00518,-0.4749,0.132772,-7.92443,-3.53893,-58.5838,1.11557,1.11582,-8,-8.01862,-0.460107,-186.329,-190.984
1.87648,7.8761,-0.461765,0.172357,-7.92066,-3.58012,-58.7336,1.11557,1.11642,-8,-8.0191,-0.438812,-187.565,-192.47
2.53359,7.69049,-0.445264,0.210858,-7.91705,-3.62168,-58.8836,1.11557,1.11704,-8,-8.01955,-0.414275,-188.8,-193.957
3.17566,7.4489,-0.425472,0.247979,-7.9136,-3.6636,-59.0338,1.11557,1.11768,-8,-8.01998,-0.386632,-190.034,-195.442
3.79777,7.15232,-0.402491,0.283432,-7.91032,-3.70588,-59.1841,1.11557,1.11833,-8,-8.02039,-0.356043,-191.267,-196.927
4.39508,6.80217,-0.376449,0.316929,-7.9072,-3.7485,-59.3347,1.11557,1.119,-8,-8.02076,-0.322697,-192.499,-198.411
4.96279,6.40031,-0.347499,0.348197,-7.90426,-3.79145,-59.4855,1.11557,1.11968,-8,-8.02111,-0.286804,-193.732,-199.895
5.49625,5.94905,-0.315821,0.376968,-7.90149,-3.83472,-59.6366,1.11557,1.12037,-8,-8.02144,-0.248602,-194.965,-201.378
5.99095,5.45113,-0.28162,0.402991,-7.89889,-3.8783,-59.7879,1.11557,1.12108,-8,-8.02173,-0.208352,-196.198,-202.861
6.44258,4.9097,-0.245126,0.426031,-7.89647,-3.92218,-59.9395,1.11557,1.1218,-8,-8.022,-0.166335,-197.433,-204.343
6.84709,4.32836,-0.206591,0.44587,-7.89423,-3.96634,-60.0914,1.11557,1.12253,-8,-8.02223,-0.122854,-198.669,-205.825
7.2007,3.71109,-0.16629,0.462311,-7.89216,-4.01078,-60.2436,1.11557,1.12327,-8,-8.02244,-0.0782288,-199.906,-207.307
7.49996,3.06223,-0.124518,0.47518,-7.89028,-4.05548,-60.3962,1.11557,1.12401,-8,-8.02262,-0.0327972,-201.146,-208.788
7.74178,2.3865,-0.0815875,0.484329,-7.88857,-4.10042,-60.5491,1.11557,1.12477,-8,-8.02276,0.0130902,-202.388,-210.268
7.92348,1.68892,-0.0378283,0.489637,-7.88704,-4.1456,-60.7023,1.11557,1.12553,-8,-8.02288,0.0590712,-203.634,-211.749
8.0428,0.974824,0.00641621,0.49101,-7.88569,-4.19099,-60.856,1.11557,1.1263,-8,-8.02296,0.104775,-204.882,-213.229
8.09796,0.249776,0.0507912,0.488388,-7.88452,-4.23658,-61.01,1.11557,1.12707,-8,-8.02301,0.149824,-206.134,-214.709
8.08768,-0.480436,0.094933,0.48174,-7.88353,-4.28236,-61.1644,1.11557,1.12785,-8,-8.02303,0.193839,-207.389,-216.188
8.01118,-1.20986,0.138472,0.47107,-7.88272,-4.32832,-61.3193,1.11557,1.12862,-8,-8.02301,0.236443,-208.649,-217.668
7.86826,-1.93242,0.181036,0.456417,-7.88209,-4.37443,-61.4745,1.11557,1.1294,-8,-8.02297,0.277259,-209.914,-219.147
7.65925,-2.64196,0.222254,0.437853,-7.88163,-4.42067,-61.6303,1.11557,1.13018,-8,-8.02289,0.31592,-211.183,-220.627
7.38509,-3.33234,0.261757,0.415487,-7.88135,-4.46705,-61.7864,1.11557,1.13096,-8,-8.02278,0.352069,-212.457,-222.106
7.04728,-3.9974,0.299184,0.389464,-7.88124,-4.51352,-61.943,1.11557,1.13173,-8,-8.02264,0.385365,-213.737,-223.585
6.64792,-4.63113,0.334185,0.359961,-7.8813,-4.56009,-62.1001,1.11557,1.1325,-8,-8.02246,0.415482,-215.022,-225.064
6.18969,-5.22764,0.366425,0.327194,-7.88154,-4.60673,-62.2577,1.11557,1.13327,-8,-8.02225,0.442118,-216.314,-226.543
5.67588,-5.78124,0.395585,0.291408,-7.88194,-4.65343,-62.4157,1.11557,1.13403,-8,-8.02202,0.464993,-217.612,-228.023
5.1103,-6.28653,0.421366,0.252885,-7.8825,-4.70017,-62.5742,1.11557,1.13479,-8,-8.02175,0.483858,-218.916,-229.502
4.49734,-6.73842,0.443498,0.211934,-7.88323,-4.74693,-62.7333,1.11557,1.13554,-8,-8.02144,0.498493,-220.227,-230.981
3.8419,-7.13221,0.461734,0.168894,-7.88412,-4.7937,-62.8928,1.11557,1.13628,-8,-8.02111,0.508713,-221.545,-232.461
3.14938,-7.46363,0.475861,0.124131,-7.88517,-4.84045,-63.0528,1.11557,1.13701,-8,-8.02075,0.51437,-222.87,-233.941
2.42562,-7.7289,0.485697,0.0780329,-7.88637,-4.88717,-63.2133,1.11557,1.13772,-8,-8.02036,0.515355,-224.203,-235.421
1.67688,-7.92479,0.491099,0.0310092,-7.88772,-4.93385,-63.3744,1.11557,1.13843,-8,-8.01993,0.5116,-225.543,-236.901
0.909776,-8.04865,0.491962,-0.0165138,-7.88922,-4.98047,-63.5359,1.11557,1.13913,-8,-8.01948,0.503082,-226.892,-238.381
0.131233,-8.09846,0.488221,-0.0640965,-7.89087,-5.027,-63.6979,1.11557,1.13981,-8,-8.019,0.489819,-228.248,-239.862
-0.651574,-8.07286,0.479856,-0.11129,-7.89265,-5.07344,-63.8605,1.11557,1.14047,-8,-8.0185,0.47188,-229.613,-241.343
-1.43129,-7.97119,0.466888,-0.157639,-7.89457,-5.11976,-64.0236,1.11557,1.14112,-8,-8.01796,0.449377,-230.986,-242.825
-2.20044,-7.79351,0.449387,-0.202689,-7.89662,-5.16596,-64.1871,1.11557,1.14176,-8,-8.0174,0.422469,-232.367,-244.307
-2.9515,-7.54065,0.427465,-0.245987,-7.8988,-5.21201,-64.3512,1.11557,1.14237,-8,-8.01682,0.391362,-233.757,-245.789
-3.67699,-7.21415,0.401283,-0.287091,-7.9011,-5.25789,-64.5158,1.11557,1.14297,-8,-8.01621,0.356308,-235.156,-247.272
-4.36952,-6.81635,0.371046,-0.325569,-7.90352,-5.3036,-64.6808,1.11557,1.14355,-8,-8.01557,0.317602,-236.564,-248.755
-5.02189,-6.35032,0.337004,-0.361009,-7.90606,-5.34912,-64.8464,1.11557,1.14411,-8,-8.01491,0.275581,-237.981,-250.238
-5.62717,-5.81989,0.29945,-0.393019,-7.90871,-5.39443,-65.0124,1.11557,1.14465,-8,-8.01423,0.230625,-239.406,-251.722
-6.17877,-5.22962,0.258719,-0.421237,-7.91146,-5.43951,-65.1789,1.11557,1.14516,-8,-8.01353,0.183148,-240.841,-253.207
-6.6705,-4.58475,0.215185,-0.445331,-7.91431,-5.48436,-65.3459,1.11557,1.14566,-8,-8.01281,0.133601,-242.285,-254.692
-7.0967,-3.89121,0.169258,-0.465006,-7.91726,-5.52895,-65.5134,1.11557,1.14613,-8,-8.01207,0.0824624,-243.738,-256.178
-7.45226,-3.15553,0.121383,-0.480005,-7.9203,-5.57328,-65.6813,1.11557,1.14658,-8,-8.01132,0.0302386,-245.2,-257.664
-7.73271,-2.38479,0.0720297,-0.490117,-7.92342,-5.61733,-65.8496,1.11557,1.147,-8,-8.01054,-0.0225437,-246.672,-259.151
-7.93429,-1.58661,0.0216968,-0.495178,-7.92663,-5.66109,-66.0184,1.11557,1.1474,-8,-8.00975,-0.0753414,-248.152,-260.638
-8.05399,-0.769021,-0.0290988,-0.495075,-7.9299,-5.70454,-66.1876,1.11557,1.14777,-8,-8.00895,-0.1276,-249.642,-262.126
-8.08964,0.059588,-0.0798251,-0.489746,-7.93325,-5.74768,-66.3572,1.11557,1.14812,-8,-8.00813,-0.178762,-251.141,-263.615
-8.03991,0.890543,-0.12994,-0.479186,-7.93667,-5.7905,-66.5273,1.11557,1.14844,-8,-8.0073,-0.228269,-252.649,-265.104
-7.90438,1.71498,-0.178899,-0.463447,-7.94014,-5.83297,-66.6977,1.11557,1.14873,-8,-8.00645,-0.275569,-254.165,-266.594
-7.68355,2.52396,-0.226158,-0.442637,-7.94367,-5.8751,-66.8684,1.11557,1.149,-8,-8.0056,-0.320126,-255.691,-268.084
-7.37887,3.30851,-0.271181,-0.416922,-7.94725,-5.91687,-67.0396,1.11557,1.14924,-8,-8.00474,-0.361423,-257.226,-269.576
-6.99275,4.0598,-0.313449,-0.386527,-7.95087,-5.95827,-67.211,1.11557,1.14945,-8,-8.00388,-0.398968,-258.769,-271.067
-6.52855,4.76918,-0.352462,-0.351733,-7.95452,-5.9993,-67.3828,1.11557,1.14964,-8,-8.003,-0.432303,-260.32,-272.56
